order_id,supplier_id,supplier_name,supplier_country,category,destination_market,destination_hub,month,month_num,order_date,quantity_units,unit_price_eur,order_value_eur,contracted_sla_days,actual_delivery_days,on_time_delivery,delay_days,quality_pass,defect_rate_pct,invoice_accurate,temperature_breach,payment_terms_days
ORD02921,SUP018,Katoen Natie NV,Belgium,Dry Goods,Netherlands,Rotterdam,2024-08,9,2024-09-12,448,12.4,5554.48,4,4,1,0,1,2.36,1,0,30
ORD02922,SUP019,Eurilogistic SA,Belgium,Chilled,Netherlands,Rotterdam,2024-08,9,2024-09-02,148,27.21,4027.35,3,7,0,4,1,0.94,1,0,45
ORD02923,SUP019,Eurilogistic SA,Belgium,Chilled,Germany,Frankfurt,2024-08,9,2024-09-06,391,17.01,6650.44,3,3,1,0,1,0.5,0,0,45
ORD02924,SUP019,Eurilogistic SA,Belgium,Chilled,France,Paris CDG,2024-08,9,2024-08-28,305,18.16,5538.86,3,3,1,0,1,2.84,0,1,45
ORD02925,SUP019,Eurilogistic SA,Belgium,Chilled,Belgium,Brussels,2024-08,9,2024-09-21,533,19.63,10463.22,3,3,1,0,0,4.29,0,0,45
ORD02926,SUP019,Eurilogistic SA,Belgium,Chilled,Spain,Madrid,2024-08,9,2024-09-21,327,21.27,6956.07,3,3,1,0,1,0.74,1,0,45
ORD02927,SUP019,Eurilogistic SA,Belgium,Chilled,Belgium,Brussels,2024-08,9,2024-09-07,617,17.69,10916.46,3,3,1,0,1,2.01,1,0,45
ORD02928,SUP019,Eurilogistic SA,Belgium,Chilled,Germany,Frankfurt,2024-08,9,2024-09-19,370,20.87,7723.16,3,3,1,0,1,1.51,1,0,45
ORD02929,SUP019,Eurilogistic SA,Belgium,Chilled,Spain,Madrid,2024-08,9,2024-08-30,106,41.27,4374.41,3,3,1,0,1,2.56,1,0,45
ORD02930,SUP020,ROHLIG SUUS Logistics,Poland,Dry Goods,Spain,Madrid,2024-08,9,2024-09-06,325,21.0,6824.22,7,7,1,0,1,1.92,1,0,60
ORD02931,SUP020,ROHLIG SUUS Logistics,Poland,Dry Goods,Germany,Frankfurt,2024-08,9,2024-09-06,498,19.81,9866.38,7,19,0,12,1,2.2,1,0,60
ORD02932,SUP020,ROHLIG SUUS Logistics,Poland,Dry Goods,Poland,Warsaw,2024-08,9,2024-09-24,522,10.21,5329.72,7,7,1,0,1,2.11,0,0,60
ORD02933,SUP020,ROHLIG SUUS Logistics,Poland,Dry Goods,Spain,Madrid,2024-08,9,2024-09-03,316,8.22,2597.9,7,7,1,0,0,4.83,1,0,60
ORD02934,SUP020,ROHLIG SUUS Logistics,Poland,Dry Goods,Spain,Madrid,2024-08,9,2024-09-13,597,20.68,12344.65,7,7,1,0,1,1.59,1,0,60
ORD02935,SUP020,ROHLIG SUUS Logistics,Poland,Dry Goods,Poland,Warsaw,2024-08,9,2024-09-22,120,19.87,2384.93,7,7,1,0,1,1.93,0,0,60
ORD02936,SUP020,ROHLIG SUUS Logistics,Poland,Dry Goods,Germany,Frankfurt,2024-08,9,2024-09-10,88,26.79,2357.1,7,7,1,0,1,2.67,1,0,60
ORD02937,SUP020,ROHLIG SUUS Logistics,Poland,Dry Goods,Italy,Milan,2024-08,9,2024-08-30,411,9.48,3898.25,7,7,1,0,1,1.43,1,0,60
ORD02938,SUP020,ROHLIG SUUS Logistics,Poland,Dry Goods,Poland,Warsaw,2024-08,9,2024-09-14,495,11.43,5660.23,7,7,1,0,1,0.94,1,0,60
ORD02939,SUP020,ROHLIG SUUS Logistics,Poland,Dry Goods,Belgium,Brussels,2024-08,9,2024-09-06,468,5.65,2642.89,7,7,1,0,1,2.78,1,0,60
ORD02940,SUP021,Raben Group Poland,Poland,Frozen,Poland,Warsaw,2024-08,9,2024-09-13,101,11.08,1118.9,6,6,1,0,1,0.32,1,0,60
ORD02941,SUP021,Raben Group Poland,Poland,Frozen,Netherlands,Rotterdam,2024-08,9,2024-09-05,440,22.2,9766.86,6,6,1,0,1,1.33,1,0,60
ORD02942,SUP021,Raben Group Poland,Poland,Frozen,Poland,Warsaw,2024-08,9,2024-09-09,652,10.68,6961.01,6,11,0,5,1,2.44,1,0,60
ORD02943,SUP021,Raben Group Poland,Poland,Frozen,Netherlands,Rotterdam,2024-08,9,2024-09-09,694,18.57,12889.66,6,6,1,0,1,2.72,1,0,60
ORD02944,SUP021,Raben Group Poland,Poland,Frozen,Italy,Milan,2024-08,9,2024-09-22,79,12.26,968.46,6,6,1,0,1,1.6,1,0,60
ORD02945,SUP021,Raben Group Poland,Poland,Frozen,Italy,Milan,2024-08,9,2024-08-28,594,15.86,9420.13,6,17,0,11,1,0.49,1,0,60
ORD02946,SUP021,Raben Group Poland,Poland,Frozen,Spain,Madrid,2024-08,9,2024-09-18,584,7.59,4434.43,6,6,1,0,1,1.95,1,0,60
ORD02947,SUP021,Raben Group Poland,Poland,Frozen,Italy,Milan,2024-08,9,2024-09-21,579,14.07,8147.22,6,6,1,0,1,2.7,1,0,60
ORD02948,SUP021,Raben Group Poland,Poland,Frozen,Italy,Milan,2024-08,9,2024-09-08,498,3.03,1506.85,6,6,1,0,1,1.11,1,0,60
ORD02949,SUP021,Raben Group Poland,Poland,Frozen,Belgium,Brussels,2024-08,9,2024-09-19,634,12.28,7787.8,6,6,1,0,1,2.84,1,0,60
ORD02950,SUP021,Raben Group Poland,Poland,Frozen,France,Paris CDG,2024-08,9,2024-09-02,196,5.97,1170.04,6,6,1,0,1,1.39,1,0,60
ORD02951,SUP021,Raben Group Poland,Poland,Frozen,Belgium,Brussels,2024-08,9,2024-09-24,696,24.64,17150.14,6,6,1,0,1,0.9,1,0,60
ORD02952,SUP022,Pekaes SA,Poland,Dry Goods,Spain,Madrid,2024-08,9,2024-08-28,386,18.2,7023.27,7,7,1,0,1,2.75,1,0,90
ORD02953,SUP022,Pekaes SA,Poland,Dry Goods,Netherlands,Rotterdam,2024-08,9,2024-09-22,151,15.58,2352.2,7,7,1,0,1,0.62,1,0,90
ORD02954,SUP022,Pekaes SA,Poland,Dry Goods,Poland,Warsaw,2024-08,9,2024-09-02,585,26.38,15435.22,7,16,0,9,1,0.55,1,0,90
ORD02955,SUP022,Pekaes SA,Poland,Dry Goods,France,Paris CDG,2024-08,9,2024-09-03,590,7.67,4526.78,7,7,1,0,1,2.55,1,0,90
ORD02956,SUP022,Pekaes SA,Poland,Dry Goods,France,Paris CDG,2024-08,9,2024-09-15,301,29.55,8894.55,7,7,1,0,0,10.51,1,0,90
ORD02957,SUP022,Pekaes SA,Poland,Dry Goods,Netherlands,Rotterdam,2024-08,9,2024-09-15,61,19.66,1199.11,7,8,0,1,1,1.85,0,0,90
ORD02958,SUP022,Pekaes SA,Poland,Dry Goods,Poland,Warsaw,2024-08,9,2024-09-20,636,10.96,6968.97,7,7,1,0,1,0.32,1,0,90
ORD02959,SUP022,Pekaes SA,Poland,Dry Goods,France,Paris CDG,2024-08,9,2024-09-08,373,21.76,8115.55,7,7,1,0,0,11.32,1,0,90
ORD02960,SUP022,Pekaes SA,Poland,Dry Goods,Germany,Frankfurt,2024-08,9,2024-09-23,432,7.1,3065.04,7,7,1,0,0,5.82,1,0,90
ORD02961,SUP022,Pekaes SA,Poland,Dry Goods,Poland,Warsaw,2024-08,9,2024-08-28,789,8.17,6444.16,7,7,1,0,1,2.31,1,0,90
ORD02962,SUP022,Pekaes SA,Poland,Dry Goods,Germany,Frankfurt,2024-08,9,2024-09-01,739,9.1,6723.05,7,7,1,0,1,0.36,1,0,90
ORD02963,SUP022,Pekaes SA,Poland,Dry Goods,Poland,Warsaw,2024-08,9,2024-09-15,131,9.46,1239.91,7,7,1,0,0,7.79,0,0,90
ORD02964,SUP022,Pekaes SA,Poland,Dry Goods,Spain,Madrid,2024-08,9,2024-09-06,187,7.27,1360.42,7,7,1,0,1,0.36,1,0,90
ORD02965,SUP022,Pekaes SA,Poland,Dry Goods,France,Paris CDG,2024-08,9,2024-09-15,110,22.73,2500.57,7,7,1,0,1,1.61,1,0,90
ORD02966,SUP022,Pekaes SA,Poland,Dry Goods,Italy,Milan,2024-08,9,2024-09-19,175,10.84,1896.56,7,7,1,0,1,2.64,1,0,90
ORD02967,SUP022,Pekaes SA,Poland,Dry Goods,Belgium,Brussels,2024-08,9,2024-09-11,261,14.71,3838.66,7,7,1,0,0,11.39,1,0,90
ORD02968,SUP022,Pekaes SA,Poland,Dry Goods,Italy,Milan,2024-08,9,2024-09-12,260,9.27,2410.2,7,7,1,0,1,2.75,1,0,90
ORD02969,SUP022,Pekaes SA,Poland,Dry Goods,Belgium,Brussels,2024-08,9,2024-09-08,571,4.96,2835.01,7,7,1,0,1,0.74,1,0,90
ORD02970,SUP022,Pekaes SA,Poland,Dry Goods,Poland,Warsaw,2024-08,9,2024-09-16,111,14.12,1566.77,7,7,1,0,1,1.63,0,0,90
ORD02971,SUP022,Pekaes SA,Poland,Dry Goods,Poland,Warsaw,2024-08,9,2024-09-23,490,4.74,2322.6,7,7,1,0,1,0.88,1,0,90
ORD02972,SUP022,Pekaes SA,Poland,Dry Goods,France,Paris CDG,2024-08,9,2024-09-17,392,11.92,4671.66,7,14,0,7,1,1.46,1,0,90
ORD02973,SUP022,Pekaes SA,Poland,Dry Goods,Netherlands,Rotterdam,2024-08,9,2024-09-22,168,6.23,1045.8,7,7,1,0,1,1.18,1,0,90
ORD02974,SUP023,Wincanton PLC,UK,Dry Goods,Poland,Warsaw,2024-08,9,2024-09-13,295,51.08,15069.48,4,4,1,0,1,0.08,1,0,30
ORD02975,SUP023,Wincanton PLC,UK,Dry Goods,Italy,Milan,2024-08,9,2024-09-10,715,29.83,21329.17,4,4,1,0,1,2.74,1,0,30
ORD02976,SUP023,Wincanton PLC,UK,Dry Goods,Italy,Milan,2024-08,9,2024-08-30,436,19.94,8694.28,4,4,1,0,1,2.45,1,0,30
ORD02977,SUP023,Wincanton PLC,UK,Dry Goods,France,Paris CDG,2024-08,9,2024-08-29,157,35.57,5584.41,4,4,1,0,1,2.88,1,0,30
ORD02978,SUP023,Wincanton PLC,UK,Dry Goods,Germany,Frankfurt,2024-08,9,2024-09-07,598,12.39,7406.53,4,4,1,0,1,0.9,1,0,30
ORD02979,SUP023,Wincanton PLC,UK,Dry Goods,France,Paris CDG,2024-08,9,2024-09-08,177,24.82,4392.61,4,4,1,0,1,1.64,1,0,30
ORD02980,SUP023,Wincanton PLC,UK,Dry Goods,Germany,Frankfurt,2024-08,9,2024-08-28,320,20.9,6686.56,4,4,1,0,1,1.27,1,0,30
ORD02981,SUP023,Wincanton PLC,UK,Dry Goods,Italy,Milan,2024-08,9,2024-09-24,154,21.59,3324.17,4,4,1,0,1,0.81,1,0,30
ORD02982,SUP023,Wincanton PLC,UK,Dry Goods,Poland,Warsaw,2024-08,9,2024-09-15,285,35.73,10183.19,4,4,1,0,1,2.78,1,0,30
ORD02983,SUP024,Culina Group Ltd,UK,Chilled,Spain,Madrid,2024-08,9,2024-09-12,461,28.46,13121.9,3,3,1,0,1,2.75,1,0,45
ORD02984,SUP024,Culina Group Ltd,UK,Chilled,Belgium,Brussels,2024-08,9,2024-08-28,633,22.8,14432.4,3,3,1,0,1,2.29,1,0,45
ORD02985,SUP024,Culina Group Ltd,UK,Chilled,Spain,Madrid,2024-08,9,2024-09-21,326,8.63,2812.73,3,3,1,0,1,1.05,1,0,45
ORD02986,SUP024,Culina Group Ltd,UK,Chilled,Poland,Warsaw,2024-08,9,2024-09-21,386,12.22,4715.38,3,3,1,0,1,0.41,1,0,45
ORD02987,SUP024,Culina Group Ltd,UK,Chilled,Germany,Frankfurt,2024-08,9,2024-08-28,707,18.56,13124.75,3,12,0,9,0,11.87,1,0,45
ORD02988,SUP024,Culina Group Ltd,UK,Chilled,Poland,Warsaw,2024-08,9,2024-09-23,327,20.68,6761.05,3,3,1,0,1,0.11,1,0,45
ORD02989,SUP024,Culina Group Ltd,UK,Chilled,Italy,Milan,2024-08,9,2024-09-21,585,11.22,6563.7,3,12,0,9,1,1.65,1,0,45
ORD02990,SUP024,Culina Group Ltd,UK,Chilled,Italy,Milan,2024-08,9,2024-09-04,799,65.9,52657.3,3,3,1,0,1,2.28,1,0,45
ORD02991,SUP024,Culina Group Ltd,UK,Chilled,France,Paris CDG,2024-08,9,2024-09-04,784,42.12,33022.08,3,3,1,0,1,2.74,1,0,45
ORD02992,SUP024,Culina Group Ltd,UK,Chilled,Italy,Milan,2024-08,9,2024-09-23,702,26.66,18718.13,3,3,1,0,0,4.68,1,0,45
ORD02993,SUP024,Culina Group Ltd,UK,Chilled,Netherlands,Rotterdam,2024-08,9,2024-09-22,220,20.46,4501.2,3,8,0,5,1,2.54,1,0,45
ORD02994,SUP024,Culina Group Ltd,UK,Chilled,France,Paris CDG,2024-08,9,2024-09-16,85,17.75,1508.58,3,3,1,0,1,1.39,1,0,45
ORD02995,SUP024,Culina Group Ltd,UK,Chilled,France,Paris CDG,2024-08,9,2024-08-28,107,12.26,1312.25,3,3,1,0,1,1.77,1,0,45
ORD02996,SUP024,Culina Group Ltd,UK,Chilled,Germany,Frankfurt,2024-08,9,2024-09-02,327,20.51,6706.12,3,3,1,0,1,2.52,1,0,45
ORD02997,SUP025,Planzer Transport AG,Switzerland,Dry Goods,Netherlands,Rotterdam,2024-08,9,2024-08-31,699,25.26,17655.69,3,3,1,0,1,0.83,1,0,30
ORD02998,SUP025,Planzer Transport AG,Switzerland,Dry Goods,France,Paris CDG,2024-08,9,2024-09-15,797,11.93,9511.4,3,3,1,0,1,2.23,1,0,30
ORD02999,SUP025,Planzer Transport AG,Switzerland,Dry Goods,Poland,Warsaw,2024-08,9,2024-09-15,466,26.24,12229.7,3,3,1,0,1,0.23,1,0,30
ORD03000,SUP025,Planzer Transport AG,Switzerland,Dry Goods,Netherlands,Rotterdam,2024-08,9,2024-09-22,197,20.55,4047.76,3,3,1,0,1,2.5,1,0,30
ORD03001,SUP025,Planzer Transport AG,Switzerland,Dry Goods,Belgium,Brussels,2024-08,9,2024-09-03,226,8.56,1934.33,3,3,1,0,1,2.49,1,0,30
ORD03002,SUP025,Planzer Transport AG,Switzerland,Dry Goods,Germany,Frankfurt,2024-08,9,2024-09-06,441,14.45,6370.24,3,3,1,0,1,1.14,1,0,30
ORD03003,SUP025,Planzer Transport AG,Switzerland,Dry Goods,France,Paris CDG,2024-08,9,2024-09-01,609,18.05,10992.15,3,3,1,0,1,0.51,1,0,30
ORD03004,SUP025,Planzer Transport AG,Switzerland,Dry Goods,Germany,Frankfurt,2024-08,9,2024-09-21,85,57.05,4849.34,3,3,1,0,1,2.38,1,0,30
ORD03005,SUP025,Planzer Transport AG,Switzerland,Dry Goods,Poland,Warsaw,2024-08,9,2024-09-10,788,29.32,23105.74,3,3,1,0,1,0.59,1,0,30
ORD03006,SUP025,Planzer Transport AG,Switzerland,Dry Goods,Italy,Milan,2024-08,9,2024-08-28,60,11.38,682.83,3,3,1,0,1,0.94,1,0,30
ORD03007,SUP025,Planzer Transport AG,Switzerland,Dry Goods,Spain,Madrid,2024-08,9,2024-09-04,189,28.31,5350.5,3,3,1,0,1,2.9,1,0,30
ORD03008,SUP025,Planzer Transport AG,Switzerland,Dry Goods,Spain,Madrid,2024-08,9,2024-09-03,680,10.25,6967.62,3,3,1,0,1,2.34,1,0,30
ORD03009,SUP025,Planzer Transport AG,Switzerland,Dry Goods,Germany,Frankfurt,2024-08,9,2024-09-02,145,38.15,5531.9,3,3,1,0,1,1.14,1,0,30
ORD03010,SUP025,Planzer Transport AG,Switzerland,Dry Goods,Italy,Milan,2024-08,9,2024-09-12,127,17.54,2227.14,3,3,1,0,1,0.56,1,0,30
ORD03011,SUP025,Planzer Transport AG,Switzerland,Dry Goods,Poland,Warsaw,2024-08,9,2024-09-05,373,21.18,7900.7,3,3,1,0,1,0.84,1,0,30
ORD03012,SUP025,Planzer Transport AG,Switzerland,Dry Goods,France,Paris CDG,2024-08,9,2024-09-12,163,43.08,7021.8,3,3,1,0,1,2.98,1,0,30
ORD03013,SUP025,Planzer Transport AG,Switzerland,Dry Goods,Poland,Warsaw,2024-08,9,2024-08-28,515,11.66,6006.96,3,3,1,0,1,0.16,1,0,30
ORD03014,SUP025,Planzer Transport AG,Switzerland,Dry Goods,Poland,Warsaw,2024-08,9,2024-09-04,358,11.04,3953.39,3,3,1,0,1,2.71,1,0,30
ORD03015,SUP025,Planzer Transport AG,Switzerland,Dry Goods,Germany,Frankfurt,2024-08,9,2024-08-30,713,16.58,11820.11,3,3,1,0,1,0.54,1,0,30
ORD03016,SUP025,Planzer Transport AG,Switzerland,Dry Goods,Netherlands,Rotterdam,2024-08,9,2024-09-21,134,37.31,5000.08,3,3,1,0,1,2.81,1,0,30
ORD03017,SUP025,Planzer Transport AG,Switzerland,Dry Goods,Italy,Milan,2024-08,9,2024-09-05,362,10.38,3758.1,3,3,1,0,1,2.53,1,0,30
ORD03018,SUP025,Planzer Transport AG,Switzerland,Dry Goods,Spain,Madrid,2024-08,9,2024-09-16,73,5.39,393.21,3,3,1,0,1,1.92,1,0,30
ORD03019,SUP025,Planzer Transport AG,Switzerland,Dry Goods,France,Paris CDG,2024-08,9,2024-09-04,183,17.71,3241.3,3,3,1,0,1,1.4,1,0,30
ORD03020,SUP001,Müller Logistik GmbH,Germany,Dry Goods,Belgium,Brussels,2024-09,10,2024-10-01,326,21.67,7064.42,5,17,0,12,1,1.62,1,0,30
ORD03021,SUP001,Müller Logistik GmbH,Germany,Dry Goods,France,Paris CDG,2024-09,10,2024-10-01,158,29.97,4735.26,5,5,1,0,1,0.96,0,0,30
ORD03022,SUP001,Müller Logistik GmbH,Germany,Dry Goods,Italy,Milan,2024-09,10,2024-10-23,143,13.05,1866.15,5,5,1,0,1,2.64,0,0,30
ORD03023,SUP001,Müller Logistik GmbH,Germany,Dry Goods,Belgium,Brussels,2024-09,10,2024-10-06,800,13.39,10712.0,5,5,1,0,1,1.24,1,0,30
ORD03024,SUP001,Müller Logistik GmbH,Germany,Dry Goods,Spain,Madrid,2024-09,10,2024-10-22,576,29.28,16865.28,5,5,1,0,1,1.39,0,0,30
ORD03025,SUP001,Müller Logistik GmbH,Germany,Dry Goods,France,Paris CDG,2024-09,10,2024-10-13,588,6.46,3798.48,5,5,1,0,1,0.07,1,0,30
ORD03026,SUP001,Müller Logistik GmbH,Germany,Dry Goods,Spain,Madrid,2024-09,10,2024-10-23,723,13.54,9789.42,5,5,1,0,1,1.69,1,0,30
ORD03027,SUP001,Müller Logistik GmbH,Germany,Dry Goods,Spain,Madrid,2024-09,10,2024-10-06,684,18.09,12373.56,5,8,0,3,1,0.9,1,0,30
ORD03028,SUP001,Müller Logistik GmbH,Germany,Dry Goods,Italy,Milan,2024-09,10,2024-10-20,793,20.59,16327.87,5,5,1,0,0,9.92,0,0,30
ORD03029,SUP001,Müller Logistik GmbH,Germany,Dry Goods,Germany,Frankfurt,2024-09,10,2024-10-09,672,12.74,8561.28,5,16,0,11,1,0.59,1,0,30
ORD03030,SUP001,Müller Logistik GmbH,Germany,Dry Goods,Germany,Frankfurt,2024-09,10,2024-10-05,603,16.73,10088.19,5,5,1,0,1,1.35,0,0,30
ORD03031,SUP001,Müller Logistik GmbH,Germany,Dry Goods,Italy,Milan,2024-09,10,2024-10-02,170,4.74,805.8,5,5,1,0,0,6.69,1,0,30
ORD03032,SUP001,Müller Logistik GmbH,Germany,Dry Goods,Germany,Frankfurt,2024-09,10,2024-10-01,781,11.83,9239.23,5,8,0,3,1,0.5,1,0,30
ORD03033,SUP001,Müller Logistik GmbH,Germany,Dry Goods,Spain,Madrid,2024-09,10,2024-10-18,201,20.63,4146.63,5,11,0,6,0,3.01,1,0,30
ORD03034,SUP001,Müller Logistik GmbH,Germany,Dry Goods,Germany,Frankfurt,2024-09,10,2024-09-27,112,10.06,1126.72,5,5,1,0,1,1.13,1,0,30
ORD03035,SUP001,Müller Logistik GmbH,Germany,Dry Goods,Belgium,Brussels,2024-09,10,2024-10-19,462,16.94,7826.28,5,5,1,0,1,1.84,1,0,30
ORD03036,SUP001,Müller Logistik GmbH,Germany,Dry Goods,Italy,Milan,2024-09,10,2024-10-15,631,20.56,12973.36,5,7,0,2,1,1.22,1,0,30
ORD03037,SUP001,Müller Logistik GmbH,Germany,Dry Goods,Italy,Milan,2024-09,10,2024-10-24,144,13.86,1995.84,5,5,1,0,1,1.88,1,0,30
ORD03038,SUP001,Müller Logistik GmbH,Germany,Dry Goods,Germany,Frankfurt,2024-09,10,2024-10-18,556,17.91,9957.96,5,5,1,0,1,2.5,1,0,30
ORD03039,SUP001,Müller Logistik GmbH,Germany,Dry Goods,Poland,Warsaw,2024-09,10,2024-10-15,794,10.16,8067.04,5,5,1,0,1,0.13,1,0,30
ORD03040,SUP001,Müller Logistik GmbH,Germany,Dry Goods,Poland,Warsaw,2024-09,10,2024-10-20,394,14.83,5843.02,5,5,1,0,0,11.56,0,0,30
ORD03041,SUP001,Müller Logistik GmbH,Germany,Dry Goods,Poland,Warsaw,2024-09,10,2024-10-14,485,22.31,10820.35,5,5,1,0,1,0.73,1,0,30
ORD03042,SUP001,Müller Logistik GmbH,Germany,Dry Goods,Italy,Milan,2024-09,10,2024-10-23,653,17.79,11616.87,5,5,1,0,1,0.75,1,0,30
ORD03043,SUP001,Müller Logistik GmbH,Germany,Dry Goods,France,Paris CDG,2024-09,10,2024-10-20,300,12.26,3678.0,5,7,0,2,0,7.71,1,0,30
ORD03044,SUP001,Müller Logistik GmbH,Germany,Dry Goods,France,Paris CDG,2024-09,10,2024-10-18,668,18.4,12291.2,5,5,1,0,1,0.78,1,0,30
ORD03045,SUP002,Bayern Transport AG,Germany,Chilled,Netherlands,Rotterdam,2024-09,10,2024-10-01,68,26.33,1790.52,3,3,1,0,1,2.54,1,0,45
ORD03046,SUP002,Bayern Transport AG,Germany,Chilled,Netherlands,Rotterdam,2024-09,10,2024-10-21,294,6.61,1942.75,3,3,1,0,1,1.34,1,0,45
ORD03047,SUP002,Bayern Transport AG,Germany,Chilled,Italy,Milan,2024-09,10,2024-10-05,340,32.88,11180.29,3,3,1,0,1,2.59,1,0,45
ORD03048,SUP002,Bayern Transport AG,Germany,Chilled,France,Paris CDG,2024-09,10,2024-09-30,109,15.57,1696.91,3,3,1,0,1,1.93,1,0,45
ORD03049,SUP002,Bayern Transport AG,Germany,Chilled,Poland,Warsaw,2024-09,10,2024-10-14,143,22.78,3257.65,3,3,1,0,1,0.41,1,0,45
ORD03050,SUP002,Bayern Transport AG,Germany,Chilled,Poland,Warsaw,2024-09,10,2024-10-06,51,33.51,1709.03,3,3,1,0,0,4.27,1,0,45
ORD03051,SUP002,Bayern Transport AG,Germany,Chilled,France,Paris CDG,2024-09,10,2024-10-12,318,9.27,2949.0,3,3,1,0,0,7.21,1,0,45
ORD03052,SUP002,Bayern Transport AG,Germany,Chilled,Germany,Frankfurt,2024-09,10,2024-10-10,369,12.91,4765.12,3,3,1,0,0,6.1,1,1,45
ORD03053,SUP002,Bayern Transport AG,Germany,Chilled,France,Paris CDG,2024-09,10,2024-10-02,684,15.95,10908.98,3,3,1,0,1,2.85,1,0,45
ORD03054,SUP002,Bayern Transport AG,Germany,Chilled,Italy,Milan,2024-09,10,2024-09-30,753,12.44,9369.73,3,3,1,0,1,0.53,1,0,45
ORD03055,SUP002,Bayern Transport AG,Germany,Chilled,Italy,Milan,2024-09,10,2024-09-27,343,43.85,15039.86,3,3,1,0,0,4.03,1,0,45
ORD03056,SUP002,Bayern Transport AG,Germany,Chilled,Germany,Frankfurt,2024-09,10,2024-10-04,106,12.0,1271.49,3,3,1,0,1,0.16,1,0,45
ORD03057,SUP002,Bayern Transport AG,Germany,Chilled,Germany,Frankfurt,2024-09,10,2024-10-11,138,13.96,1925.82,3,3,1,0,1,2.24,1,0,45
ORD03058,SUP002,Bayern Transport AG,Germany,Chilled,Germany,Frankfurt,2024-09,10,2024-10-15,692,20.4,14113.48,3,3,1,0,1,0.38,1,0,45
ORD03059,SUP003,Rhenus Supply Chain,Germany,Frozen,France,Paris CDG,2024-09,10,2024-10-12,489,8.84,4322.56,4,4,1,0,1,2.87,1,0,30
ORD03060,SUP003,Rhenus Supply Chain,Germany,Frozen,Poland,Warsaw,2024-09,10,2024-10-05,369,13.22,4878.25,4,4,1,0,1,2.63,1,0,30
ORD03061,SUP003,Rhenus Supply Chain,Germany,Frozen,Spain,Madrid,2024-09,10,2024-10-10,274,18.88,5174.38,4,9,0,5,1,2.9,1,0,30
ORD03062,SUP003,Rhenus Supply Chain,Germany,Frozen,Germany,Frankfurt,2024-09,10,2024-09-27,424,13.64,5784.04,4,4,1,0,1,1.88,1,0,30
ORD03063,SUP003,Rhenus Supply Chain,Germany,Frozen,Spain,Madrid,2024-09,10,2024-10-24,202,15.38,3105.99,4,4,1,0,1,2.88,1,0,30
ORD03064,SUP003,Rhenus Supply Chain,Germany,Frozen,Italy,Milan,2024-09,10,2024-10-02,217,12.37,2683.77,4,6,0,2,1,0.38,1,0,30
ORD03065,SUP003,Rhenus Supply Chain,Germany,Frozen,Spain,Madrid,2024-09,10,2024-10-11,53,7.56,400.46,4,4,1,0,1,2.11,1,0,30
ORD03066,SUP003,Rhenus Supply Chain,Germany,Frozen,Belgium,Brussels,2024-09,10,2024-10-22,459,18.92,8686.02,4,7,0,3,1,0.23,0,0,30
ORD03067,SUP003,Rhenus Supply Chain,Germany,Frozen,Spain,Madrid,2024-09,10,2024-10-24,608,38.76,23565.47,4,4,1,0,0,5.43,1,0,30
ORD03068,SUP003,Rhenus Supply Chain,Germany,Frozen,Poland,Warsaw,2024-09,10,2024-09-29,728,16.27,11843.1,4,4,1,0,1,0.62,1,0,30
ORD03069,SUP003,Rhenus Supply Chain,Germany,Frozen,France,Paris CDG,2024-09,10,2024-10-22,572,18.04,10319.91,4,4,1,0,1,2.98,0,0,30
ORD03070,SUP003,Rhenus Supply Chain,Germany,Frozen,Netherlands,Rotterdam,2024-09,10,2024-10-24,328,22.79,7473.48,4,4,1,0,1,0.92,1,0,30
ORD03071,SUP003,Rhenus Supply Chain,Germany,Frozen,Spain,Madrid,2024-09,10,2024-10-14,206,8.55,1760.39,4,7,0,3,1,2.37,1,0,30
ORD03072,SUP004,Hellmann Worldwide,Germany,Dry Goods,Netherlands,Rotterdam,2024-09,10,2024-10-15,226,36.59,8270.24,6,6,1,0,1,2.07,1,0,60
ORD03073,SUP004,Hellmann Worldwide,Germany,Dry Goods,Belgium,Brussels,2024-09,10,2024-10-23,140,17.29,2420.6,6,6,1,0,1,2.13,1,0,60
ORD03074,SUP004,Hellmann Worldwide,Germany,Dry Goods,Germany,Frankfurt,2024-09,10,2024-10-14,613,35.33,21657.6,6,6,1,0,1,0.75,1,0,60
ORD03075,SUP004,Hellmann Worldwide,Germany,Dry Goods,Spain,Madrid,2024-09,10,2024-10-04,364,10.83,3942.12,6,6,1,0,1,2.37,1,0,60
ORD03076,SUP004,Hellmann Worldwide,Germany,Dry Goods,Poland,Warsaw,2024-09,10,2024-10-13,233,38.77,9033.29,6,6,1,0,1,0.83,1,0,60
ORD03077,SUP004,Hellmann Worldwide,Germany,Dry Goods,Italy,Milan,2024-09,10,2024-09-27,464,23.02,10680.58,6,6,1,0,1,0.05,1,0,60
ORD03078,SUP004,Hellmann Worldwide,Germany,Dry Goods,Poland,Warsaw,2024-09,10,2024-09-30,94,20.6,1936.02,6,6,1,0,1,2.63,1,0,60
ORD03079,SUP004,Hellmann Worldwide,Germany,Dry Goods,Belgium,Brussels,2024-09,10,2024-10-20,335,17.57,5884.44,6,6,1,0,1,0.74,1,0,60
ORD03080,SUP004,Hellmann Worldwide,Germany,Dry Goods,Belgium,Brussels,2024-09,10,2024-10-09,102,13.79,1406.99,6,6,1,0,1,1.58,1,0,60
